Var1,Var2,dice1,dice2,avg_dice,avg_dice_Z
1,TGd,0.9467005076142132,0.9090909090909091,0.9278957083525612,1.8660701394751003
1,TGv,0.9467005076142132,0.694300518134715,0.8205005128744641,0.44767861204935006
1,TPOJ1,0.9467005076142132,0.7280334728033473,0.8373669902087802,0.6704378187532619
1,TPOJ2,0.9467005076142132,0.7491638795986622,0.8479321936064377,0.8099747404754568
1,TPOJ3,0.9467005076142132,0.9050279329608939,0.9258642202875536,1.8392398381134252
1,V1,0.9467005076142132,0.9530284301606922,0.9498644688874527,2.1562163017127802
1,V2,0.9467005076142132,0.8622950819672132,0.9044977947907131,1.5570488447344635
1,v23ab,0.9467005076142132,0.8701298701298701,0.9084151888720416,1.608786713917609
1,V3,0.9467005076142132,0.804093567251462,0.8753970374328376,1.17270886104775
1,V3A,0.9467005076142132,0.9194630872483222,0.9330817974312677,1.9345639373304504
1,V3B,0.9467005076142132,0.8,0.8733502538071066,1.145676547914127
1,V3CD,0.9467005076142132,0.6845637583892618,0.8156321330017375,0.3833808682534113
1,V4,0.9467005076142132,0.7806354009077155,0.8636679542609644,1.017800327929527
1,V4t,0.9467005076142132,0.6666666666666666,0.8066835871404399,0.2651954915618256
1,V6,0.9467005076142132,0.8945147679324894,0.9206076377733513,1.7698150182398078
1,V6A,0.9467005076142132,0.7708333333333334,0.8587669204737733,0.9530713168370621
1,V7,0.9467005076142132,0.8539325842696629,0.900316545941938,1.5018261886858428
1,V8,0.9467005076142132,0.5486725663716814,0.7476865369929473,-0.5139912839711828
1,VIP,0.9467005076142132,0.8898678414096917,0.9182841745119524,1.7391285374379242
1,VMV1,0.9467005076142132,0.7064676616915423,0.8265840846528778,0.5280256576371408
1,VMV2,0.9467005076142132,0.7131782945736435,0.8299394010939283,0.5723400461033262
1,VMV3,0.9467005076142132,0.7652173913043478,0.8559589494592805,0.915985837561353
1,VVC,0.9467005076142132,0.824,0.8853502538071065,1.3041631380575398
10d,10pp,0.7749077490774908,0.7958115183246073,0.7853596337010491,-0.016434564187004987
10d,10r,0.7749077490774908,0.8809523809523809,0.8279300650149359,0.5458023108023567
10d,10v,0.7749077490774908,0.8225108225108225,0.7987092857941567,0.1598771724661207
10d,11l,0.7749077490774908,0.8978328173374613,0.8363702832074761,0.6572740942525316
10d,13l,0.7749077490774908,0.7939698492462312,0.784438799161861,-0.02859622470385558
10d,2,0.7749077490774908,0.8898163606010017,0.8323620548392463,0.6043365570361283
10d,23c,0.7749077490774908,0.8828125,0.8288601245387455,0.5580858076822718
10d,23d,0.7749077490774908,0.8247422680412371,0.7998250085593639,0.1746127638497101
10d,24dd,0.7749077490774908,0.8662420382165605,0.8205748936470256,0.44866097496730883
10d,24dv,0.7749077490774908,0.8791946308724832,0.82705118997498706,0.5341948184487189
10d,25,0.7749077490774908,0.9107142857142857,0.8428110173958883,0.7423382608809945
10d,31a,0.7749077490774908,0.6470588235294118,0.7109832863034513,-0.9987390380509436
10d,31pd,0.7749077490774908,0.8465608465608465,0.8107342978191687,0.31869410182259655
10d,31pv,0.7749077490774908,0.8545454545454545,0.8147266018114727,0.3714213223689464
10d,33pr,0.7749077490774908,0.7716535433070866,0.7732806461922888,-0.1759643594076983
10d,3a,0.7749077490774908,0.9056,0.8402538745387453,0.7085655232194804
10d,3b,0.7749077490774908,0.9584438549955792,0.866675802036535,1.057525622731247
